Offset;OriginalLength;OriginalString;Translation;Notes;
17856;31;敵戦車Ｂ;atodu 7;;
17887;31;敵戦車Ｃ;atodu 8;;
17918;31;Ｍ１／Ａ;M1/A;;
17949;31;Ｍ１／Ｂ;M1/B;;
17980;31;１１;11;;
18011;31;ハーミッド３;Hermit 3;;
18042;31;ハーミッド４;Hermit 4;;
18073;31;レッド１;Red 1;;
18104;31;レッド２;Red 2;;
18135;31;レッド３;Red 3;;
18166;31;歩兵部隊;Inf.squad;;
18197;31;歩兵部隊;Inf.squad;;
18228;31;歩兵部隊;Inf.squad;;
18259;31;歩兵部隊;Inf.squad;;
18290;31;歩兵部隊;Inf.squad;;
18321;31;歩兵部隊;Inf.squad;;
18352;31;Ｈ７;H7;;
18383;31;Ｈ８;H8;;
18414;31;Ｈ９;H9;;
18445;31;Ｈ１０;H10;;
18476;31;Ｈ１１;H11;;
18507;31;歩兵部隊;Inf.squad;;
18538;31;Ｈ１３;H12;;
18569;31;Ｈ１４;H13;;
18600;31;Ｈ１５;H14;;
18631;31;Ｈ１６;H15;;
18662;31;後詰歩兵なし１;ah 1;;
18693;31;後詰歩兵なし２;ah 2;;
18724;31;後詰歩兵なし３;ah 3;;
18755;31;後詰歩兵なし４;ah 4;;
18786;31;後詰歩兵なし５;ah 5;;
18817;31;後詰歩兵なし６;ah 6;;
18848;31;後詰歩兵なし７;ah 7;;
18879;31;後詰歩兵なし８;ah 8;;
18910;31;後詰歩兵なし９;ah 9;;
18941;31;後詰歩兵なし１０;ah 10;;
18972;31;後詰歩兵なし１１;ah 11;;
19003;31;後詰歩兵なし１２;ah 12;;
19034;31;後詰歩兵なし１３;ah 13;;
19065;31;後詰歩兵なし１４;ah 14;;
19096;31;後詰歩兵なし１５;ah 15;;
19127;31;後詰歩兵なし１６;ah 16;;
19158;31;戦略地点名１;strategy p 1;;
19189;31;戦略地点名２;strategy p 2;;
19220;31;戦略地点名３;strategy p 3;;
19251;31;戦略地点名４;strategy p 4;;
19282;31;戦略地点名５;strategy p 5;;
19313;31;戦略地点名６;strategy p 6;;
19344;31;戦略地点名７;strategy p 7;;
19375;31;戦略地点名８;strategy p 8;;
19406;31;第３９歩兵連隊：　　　　　　　;39th Infantry Regiment:  ;;
19437;31;村の入り口で敵を撃退する！　　;Hold off the enemy at the ;;
19468;31;支援をたのむ！　　　　　　　　;entrance to the village!  ;;
19499;31;戦車長：　　　　　　　　　　　;Tank Commander:    ;;
19530;31;了解！　ドジャー１から各車へ　;Roger. Dodger 1 calling all ;;
19561;31;注意しろ敵は精鋭だ！　　　　　;units Watch out!    ;;
19592;31;戦車長：　　　　　　　　　　　;Tank Commander:    ;;
19623;31;航空隊だ、まってたぜ！　　　　;Here comes the air force! ;;
19654;31;よし、仕上げだ！　　　　　　　;It's about time!    ;;
19685;31;第３９歩兵連隊：　　　　　　　;39th Infantry Regiment:  ;;
19716;31;ル・デゼール前面に敵戦車なし　;No enemy tanks between us ;;
19747;31;　　　　　　　　　　　　　　　;and Le Dezert    ;;
19778;31;第９歩兵師団：　　　　　　　　;9th Infantry Division:  ;;
19809;31;敵撃退！　任務達成。　　　　　;The enemy's running!   ;;
19840;31;　　　　　　　　　　　　　　　;Mission accomplished!  ;;
19871;31;第９歩兵師団：　　　　　　　　;9th Infantry Division:  ;;
19902;31;ル・デゼールの防御戦力全滅！　;Le Dezert's defenses have ;;
19933;31;任務は失敗した！　　　　　　　;fallen!      ;;
19964;31;　　　　　　　　　　　　　　　;39th Infantry Regiment:  ;;
19995;31;固定ＭＳＧ２０　　　　　　　　;We need support!    ;;
20026;31;固定ＭＳＧ２１　　　　　　　　;        ;;
20057;31;固定ＭＳＧ２２　　　　　　　　;Tank Commander:    ;;
20088;31;固定ＭＳＧ２３　　　　　　　　;This enemy's really tough! ;;
20119;31;固定ＭＳＧ２４　　　　　　　　;        ;;
20150;31;固定ＭＳＧ２５　　　　　　　　;Tank Commander:    ;;
20181;31;固定ＭＳＧ２６　　　　　　　　;Alright,      ;;
20212;31;固定ＭＳＧ２７　　　　　　　　;let's clean things up!  ;;
20243;31;固定ＭＳＧ２８　　　　　　　　;9th Infantry Division:  ;;
20274;31;固定ＭＳＧ２９　　　　　　　　;The mission is a failure! ;;
20305;31;固定ＭＳＧ３０　　　　　　　　;        ;;
20336;31;固定ＭＳＧ３１　　　　　　　　;        ;;
20367;31;固定ＭＳＧ３２　　　　　　　　;        ;;
20398;31;固定ＭＳＧ３３　　　　　　　　;        ;;
20429;31;固定ＭＳＧ３４　　　　　　　　;        ;;
20460;31;固定ＭＳＧ３５　　　　　　　　;        ;;
20491;31;固定ＭＳＧ３６　　　　　　　　;        ;;
20522;31;固定ＭＳＧ３７　　　　　　　　;        ;;
20553;31;固定ＭＳＧ３８　　　　　　　　;        ;;
20584;31;固定ＭＳＧ３９　　　　　　　　;        ;;
20615;31;固定ＭＳＧ４０　　　　　　　　;        ;;
20646;31;固定ＭＳＧ４１　　　　　　　　;        ;;
20677;31;固定ＭＳＧ４２　　　　　　　　;        ;;
20708;31;固定ＭＳＧ４３　　　　　　　　;        ;;
20739;31;固定ＭＳＧ４４　　　　　　　　;        ;;
20770;31;固定ＭＳＧ４５　　　　　　　　;        ;;
20801;31;固定ＭＳＧ４６　　　　　　　　;        ;;
20832;31;固定ＭＳＧ４７　　　　　　　　;        ;;
20863;31;固定ＭＳＧ４８　　　　　　　　;        ;;
20894;31;固定ＭＳＧ４９　　　　　　　　;        ;;
20925;31;固定ＭＳＧ５０　　　　　　　　;        ;;
20956;31;固定ＭＳＧ５１　　　　　　　　;        ;;
20987;31;固定ＭＳＧ５２　　　　　　　　;        ;;
21018;31;固定ＭＳＧ５３　　　　　　　　;        ;;
21049;31;固定ＭＳＧ５４　　　　　　　　;        ;;
21080;31;固定ＭＳＧ５５　　　　　　　　;        ;;
21111;31;固定ＭＳＧ５６　　　　　　　　;        ;;
21142;31;固定ＭＳＧ５７　　　　　　　　;        ;;
21173;31;固定ＭＳＧ５８　　　　　　　　;        ;;
21204;31;固定ＭＳＧ５９　　　　　　　　;        ;;
21235;31;固定ＭＳＧ６０　　　　　　　　;        ;;
21266;31;固定ＭＳＧ６１　　　　　　　　;        ;;
21297;31;固定ＭＳＧ６２　　　　　　　　;        ;;
21328;31;航空機;Plane;;
21359;31;火点;Fire point;;
21390;31;種１;tank kind 1;;
21421;31;種２;tank kind 2;;
21452;31;種３;tank kind 3;;
21483;31;ＰａｎｔｈｅｒＡ;tank kind 4;;
21514;31;Ｐｚ４／Ｈ;tank kind 5;;
21545;31;航空機;tank kind 6;;
21576;31;歩兵;tank kind 7;;
21607;31;ドイツ兵;tank kind 8;;
21638;31;戦車部分名称;tank parts name;;
21669;31;戦車部分名称;tank parts name;;
21700;31;戦車部分名称;tank parts name;;
21731;31;戦車部分名称;tank parts name;;
21762;31;戦車部分名称;tank parts name;;
21793;31;戦車部分名称;tank parts name;;
21824;31;戦車部分名称;tank parts name;;
21855;31;戦車部分名称;tank parts name;;
21886;31;戦車部分名称;tank parts name;;
21917;31;戦車部分名称;tank parts name;;
21948;31;戦車部分名称;tank parts name;;
21979;31;戦車部分名称;tank parts name;;
22010;31;戦車部分名称;tank parts name;;
22041;31;戦車部分名称;tank parts name;;
22072;31;ノトシュ;soyuz;;
22103;31;ＲＫ;rk;;
22134;31;きくち;kikuti;;
22165;31;シモ;shimo;;
22196;31;ＴＡＧ;tag;;
22227;31;ほえ;hoe;;
22258;31;１時;at 1 o'clock;;
22289;31;２時;at 2 o'clock;;
22320;31;３時;at 3 o'clock;;
22351;31;４時;at 4 o'clock;;
22382;31;５時;at 5 o'clock;;
22413;31;６時;at 6 o'clock;;
22444;31;７時;at 7 o'clock;;
22475;31;８時;at 8 o'clock;;
22506;31;９時;at 9 o'clock;;
22537;31;１０時;at 10 o'clock;;
22568;31;１１時;at 11 o'clock;;
22599;31;１２時;at 12 o'clock;;
22630;31;右から;to the right;;
22661;31;左から;to the left;;
22692;31;初期戦車１;syoki 1;;
22723;31;初期戦車２;syoki 2;;
22754;31;初期戦車３;syoki 3;;
22785;31;初期戦車４;syoki 4;;
22816;31;初期戦車５;syoki 5;;
22847;31;初期戦車６;syoki 6;;
22878;31;初期戦車７;syoki 7;;
22909;31;初期戦車８;syoki 8;;
22940;31;初期戦車９;syoki 9;;
22971;31;初期戦車Ａ;syoki 10;;
23002;31;初期戦車Ｂ;syoki 11;;
23033;31;初期戦車Ｃ;syoki 12;;
23064;31;初期戦車Ｄ;syoki 13;;
23095;31;初期戦車Ｅ;syoki 14;;
23126;31;初期戦車Ｆ;syoki 15;;
23157;31;初期戦車Ｇ;syoki 16;;
23188;31;後詰戦車１;atodu 1;;
23219;31;後詰戦車２;atodu 2;;
23250;31;後詰戦車３;atodu 3;;
23281;31;後詰戦車４;atodu 4;;
23312;31;後詰戦車５;atodu 5;;
23343;31;後詰戦車６;atodu 6;;
23374;31;後詰戦車７;atodu 7;;
23405;31;後詰戦車８;atodu 8;;
23436;31;後詰戦車９;atodu 9;;
23467;31;後詰戦車Ａ;atodu 10;;
23498;31;後詰戦車Ｂ;atodu 11;;
23529;31;後詰戦車Ｃ;atodu 12;;
23560;31;後詰戦車Ｄ;atodu 13;;
23591;31;後詰戦車Ｅ;atodu 14;;
23622;31;後詰戦車Ｆ;atodu 15;;
23653;31;後詰戦車Ｇ;atodu 16;;
23684;31;初期歩兵１;sh 1;;
23715;31;初期歩兵２;sh 2;;
23746;31;初期歩兵３;sh 3;;
23777;31;初期歩兵４;sh 4;;
23808;31;初期歩兵５;sh 5;;
23839;31;初期歩兵６;sh 6;;
23870;31;初期歩兵７;sh 7;;
23901;31;初期歩兵８;sh 8;;
23932;31;初期歩兵９;sh 9;;
23963;31;初期歩兵Ａ;sh 10;;
23994;31;初期歩兵Ｂ;sh 11;;
24025;31;初期歩兵Ｃ;sh 12;;
24056;31;初期歩兵Ｄ;sh 13;;
24087;31;初期歩兵Ｅ;sh 14;;
24118;31;初期歩兵Ｆ;sh 15;;
24149;31;初期歩兵Ｇ;sh 16;;
24180;31;後詰歩兵１;ah 1;;
24211;31;後詰歩兵２;ah 2;;
24242;31;後詰歩兵３;ah 3;;
24273;31;後詰歩兵４;ah 4;;
24304;31;後詰歩兵５;ah 5;;
24335;31;後詰歩兵６;ah 6;;
24366;31;後詰歩兵７;ah 7;;
24397;31;後詰歩兵８;ah 8;;
24428;31;後詰歩兵９;ah 9;;
24459;31;後詰歩兵Ａ;ah 10;;
24490;31;後詰歩兵Ｂ;ah 11;;
24521;31;後詰歩兵Ｃ;ah 12;;
24552;31;後詰歩兵Ｄ;ah 13;;
24583;31;後詰歩兵Ｅ;ah 14;;
24614;31;後詰歩兵Ｆ;ah 15;;
24645;31;後詰歩兵Ｇ;ah 16;;
24676;31;戦略地点名１;strategy p 1;;
24707;31;戦略地点名２;strategy p 2;;
24738;31;戦略地点名３;strategy p 3;;
24769;31;戦略地点名４;strategy p 4;;
24800;31;戦略地点名５;strategy p 5;;
24831;31;戦略地点名６;strategy p 6;;
24862;31;戦略地点名７;strategy p 7;;
24893;31;戦略地点名８;strategy p 8;;
24924;31;固定ＭＳＧ１　　　　　　　　　;        ;;
24955;31;固定ＭＳＧ２　　　　　　　　　;        ;;
24986;31;固定ＭＳＧ３　　　　　　　　　;        ;;
25017;31;固定ＭＳＧ４　　　　　　　　　;        ;;
25048;31;固定ＭＳＧ５　　　　　　　　　;        ;;
25079;31;固定ＭＳＧ６　　　　　　　　　;        ;;
25110;31;固定ＭＳＧ７　　　　　　　　　;        ;;
25141;31;固定ＭＳＧ８　　　　　　　　　;        ;;
25172;31;固定ＭＳＧ９　　　　　　　　　;        ;;
25203;31;固定ＭＳＧ１０　　　　　　　　;        ;;
25234;31;固定ＭＳＧ１１　　　　　　　　;        ;;
25265;31;固定ＭＳＧ１２　　　　　　　　;        ;;
25296;31;固定ＭＳＧ１３　　　　　　　　;        ;;
25327;31;固定ＭＳＧ１４　　　　　　　　;        ;;
25358;31;固定ＭＳＧ１５　　　　　　　　;        ;;
25389;31;固定ＭＳＧ１６　　　　　　　　;        ;;
25420;31;固定ＭＳＧ１７　　　　　　　　;        ;;
25451;31;固定ＭＳＧ１８　　　　　　　　;        ;;
25482;31;固定ＭＳＧ１９　　　　　　　　;        ;;
25513;31;固定ＭＳＧ２０　　　　　　　　;        ;;
25544;31;固定ＭＳＧ２１　　　　　　　　;        ;;
25575;31;固定ＭＳＧ２２　　　　　　　　;        ;;
25606;31;固定ＭＳＧ２３　　　　　　　　;        ;;
25637;31;固定ＭＳＧ２４　　　　　　　　;        ;;
25668;31;固定ＭＳＧ２５　　　　　　　　;        ;;
25699;31;固定ＭＳＧ２６　　　　　　　　;        ;;
25730;31;固定ＭＳＧ２７　　　　　　　　;        ;;
25761;31;固定ＭＳＧ２８　　　　　　　　;        ;;
25792;31;固定ＭＳＧ２９　　　　　　　　;        ;;
25823;31;固定ＭＳＧ３０　　　　　　　　;        ;;
25854;31;固定ＭＳＧ３１　　　　　　　　;        ;;
25885;31;固定ＭＳＧ３２　　　　　　　　;        ;;
25916;31;固定ＭＳＧ３３　　　　　　　　;        ;;
25947;31;固定ＭＳＧ３４　　　　　　　　;        ;;
25978;31;固定ＭＳＧ３５　　　　　　　　;        ;;
26009;31;固定ＭＳＧ３６　　　　　　　　;        ;;
26040;31;固定ＭＳＧ３７　　　　　　　　;        ;;
26071;31;固定ＭＳＧ３８　　　　　　　　;        ;;
26102;31;固定ＭＳＧ３９　　　　　　　　;        ;;
26133;31;固定ＭＳＧ４０　　　　　　　　;        ;;
26164;31;固定ＭＳＧ４１　　　　　　　　;        ;;
26195;31;固定ＭＳＧ４２　　　　　　　　;        ;;
26226;31;固定ＭＳＧ４３　　　　　　　　;        ;;
26257;31;固定ＭＳＧ４４　　　　　　　　;        ;;
26288;31;固定ＭＳＧ４５　　　　　　　　;        ;;
26319;31;固定ＭＳＧ４６　　　　　　　　;        ;;
26350;31;固定ＭＳＧ４７　　　　　　　　;        ;;
26381;31;固定ＭＳＧ４８　　　　　　　　;        ;;
26412;31;固定ＭＳＧ４９　　　　　　　　;        ;;
26443;31;固定ＭＳＧ５０　　　　　　　　;        ;;
26474;31;固定ＭＳＧ５１　　　　　　　　;        ;;
26505;31;固定ＭＳＧ５２　　　　　　　　;        ;;
26536;31;固定ＭＳＧ５３　　　　　　　　;        ;;
26567;31;固定ＭＳＧ５４　　　　　　　　;        ;;
26598;31;固定ＭＳＧ５５　　　　　　　　;        ;;
26629;31;固定ＭＳＧ５６　　　　　　　　;        ;;
26660;31;固定ＭＳＧ５７　　　　　　　　;        ;;
26691;31;固定ＭＳＧ５８　　　　　　　　;        ;;
26722;31;固定ＭＳＧ５９　　　　　　　　;        ;;
26753;31;固定ＭＳＧ６０　　　　　　　　;        ;;
26784;31;固定ＭＳＧ６１　　　　　　　　;        ;;
26815;31;固定ＭＳＧ６２　　　　　　　　;        ;;
26846;31;固定ＭＳＧ６３　　　　　　　　;        ;;
26877;31;固定ＭＳＧ６４　　　　　　　　;        ;;
26908;31;戦車種類１;tank kind 1;;
26939;31;戦車種類２;tank kind 2;;
26970;31;戦車種類３;tank kind 3;;
27001;31;戦車種類４;tank kind 4;;
27032;31;戦車種類５;tank kind 5;;
27063;31;戦車種類６;tank kind 6;;
27094;31;戦車種類７;tank kind 7;;
27125;31;戦車種類８;tank kind 8;;
27156;31;戦車部分名称;tank parts name;;
27187;31;戦車部分名称;tank parts name;;
27218;31;戦車部分名称;tank parts name;;
27249;31;戦車部分名称;tank parts name;;
27280;31;戦車部分名称;tank parts name;;
27311;31;戦車部分名称;tank parts name;;
27342;31;戦車部分名称;tank parts name;;
27373;31;戦車部分名称;tank parts name;;
27404;31;戦車部分名称;tank parts name;;
27435;31;戦車部分名称;tank parts name;;
27466;31;戦車部分名称;tank parts name;;
27497;31;戦車部分名称;tank parts name;;
27528;31;戦車部分名称;tank parts name;;
27559;31;戦車部分名称;tank parts name;;
27590;31;ノトシュ;soyuz;;
27621;31;ＲＫ;rk;;
27652;31;きくち;kikuti;;
27683;31;シモ;shimo;;
27714;31;ＴＡＧ;tag;;
27745;31;ほえ;hoe;;
27776;31;１時;1 o'clock;;
27807;31;２時;2 o'clock;;
27838;31;３時;3 o'clock;;
27869;31;４時;4 o'clock;;
27900;31;５時;5 o'clock;;
27931;31;６時;6 o'clock;;
27962;31;７時;7 o'clock;;
27993;31;８時;8 o'clock;;
28024;31;９時;9 o'clock;;
28055;31;１０時;10 o'clock;;
28086;31;１１時;11 o'clock;;
28117;31;１２時;12 o'clock;;
28148;31;右から;to the right;;
28179;31;左から;to the left;;
28210;31;ヴォルフ;Wulf;;
28241;31;ルクス;Luchs;;
28272;31;初期戦車３;syoki 2;;
28303;31;初期戦車４;syoki 3;;
28334;31;コールケ;Kohlenklau;;
28365;31;初期戦車６;syoki 6;;
28396;31;初期戦車７;syoki 7;;
28427;31;初期戦車８;syoki 8;;
28458;31;初期戦車９;syoki 9;;
28489;31;初期戦車Ａ;syoki 10;;
28520;31;初期戦車Ｂ;syoki 11;;
28551;31;初期戦車Ｃ;syoki 12;;
28582;31;初期戦車Ｄ;syoki 13;;
28613;31;初期戦車Ｅ;syoki 14;;
28644;31;初期戦車Ｆ;syoki 15;;
28675;31;初期戦車Ｇ;syoki 16;;
28706;31;後詰戦車１;atodu 1;;
28737;31;後詰戦車２;atodu 2;;
28768;31;後詰戦車３;atodu 3;;
28799;31;後詰戦車４;atodu 4;;
28830;31;後詰戦車５;atodu 5;;
28861;31;後詰戦車６;atodu 6;;
28892;31;後詰戦車７;atodu 7;;
28923;31;後詰戦車８;atodu 8;;
28954;31;後詰戦車９;atodu 9;;
28985;31;後詰戦車Ａ;atodu 10;;
29016;31;後詰戦車Ｂ;atodu 11;;
29047;31;後詰戦車Ｃ;atodu 12;;
29078;31;後詰戦車Ｄ;atodu 13;;
29109;31;後詰戦車Ｅ;atodu 14;;
29140;31;後詰戦車Ｆ;atodu 15;;
29171;31;後詰戦車Ｇ;atodu 16;;
29202;31;初期歩兵１;sh 1;;
29233;31;初期歩兵２;sh 2;;
29264;31;初期歩兵３;sh 3;;
29295;31;初期歩兵４;sh 4;;
29326;31;初期歩兵５;sh 5;;
29357;31;初期歩兵６;sh 6;;
29388;31;初期歩兵７;sh 7;;
29419;31;初期歩兵８;sh 8;;
29450;31;初期歩兵９;sh 9;;
29481;31;初期歩兵Ａ;sh 10;;
29512;31;初期歩兵Ｂ;sh 11;;
29543;31;初期歩兵Ｃ;sh 12;;
29574;31;初期歩兵Ｄ;sh 13;;
29605;31;初期歩兵Ｅ;sh 14;;
29636;31;初期歩兵Ｆ;sh 15;;
29667;31;初期歩兵Ｇ;sh 16;;
29698;31;後詰歩兵１;ah 1;;
29729;31;後詰歩兵２;ah 2;;
29760;31;後詰歩兵３;ah 3;;
29791;31;後詰歩兵４;ah 4;;
29822;31;後詰歩兵５;ah 5;;
29853;31;後詰歩兵６;ah 6;;
29884;31;後詰歩兵７;ah 7;;
29915;31;後詰歩兵８;ah 8;;
29946;31;後詰歩兵９;ah 9;;
29977;31;後詰歩兵Ａ;ah 10;;
30008;31;後詰歩兵Ｂ;ah 11;;
30039;31;後詰歩兵Ｃ;ah 12;;
30070;31;後詰歩兵Ｄ;ah 13;;
30101;31;後詰歩兵Ｅ;ah 14;;
30132;31;後詰歩兵Ｆ;ah 15;;
30163;31;後詰歩兵Ｇ;ah 16;;
30194;31;戦略地点名１;strategy p 1;;
30225;31;戦略地点名２;strategy p 2;;
30256;31;戦略地点名３;strategy p 3;;
30287;31;戦略地点名４;strategy p 4;;
30318;31;戦略地点名５;strategy p 5;;
30349;31;戦略地点名６;strategy p 6;;
30380;31;戦略地点名７;strategy p 7;;
30411;31;戦略地点名８;strategy p 8;;
30442;31;部隊本部：　　　　　　　　　　;Unit Headquarters:   ;;
30473;31;敵戦車接近中！　　　　　　　　;Enemy tanks approaching!  ;;
30504;31;橋を守れ！　　　　　　　　　　;Defend the bridge!   ;;
30535;31;ヴォルフ：　　　　　　　　　　;Wulf:      ;;
30566;31;了解。　　　　　　　　　　　　;Roger!      ;;
30597;31;　　　　　　　　　　　　　　　;        ;;
30628;31;ルクス：　　　　　　　　　　　;Luchs:      ;;
