Offset;OriginalLength;OriginalString;Translation;Notes;
34560;16;後詰戦車１　　　;atodu 1   ;;
34576;16;後詰戦車２　　　;atodu 2   ;;
34592;16;後詰戦車３　　　;atodu 3   ;;
34608;16;後詰戦車４　　　;atodu 4   ;;
34624;16;後詰戦車５　　　;atodu 5   ;;
34640;16;後詰戦車６　　　;atodu 6   ;;
34656;16;後詰戦車７　　　;atodu 7   ;;
34672;16;後詰戦車８　　　;atodu 8   ;;
34688;16;後詰戦車９　　　;atodu 9   ;;
34704;16;後詰戦車Ａ　　　;atodu 10  ;;
34720;16;後詰戦車Ｂ　　　;atodu 11  ;;
34736;16;後詰戦車Ｃ　　　;atodu 12  ;;
34752;16;後詰戦車Ｄ　　　;atodu 13  ;;
34768;16;後詰戦車Ｅ　　　;atodu 14  ;;
34784;16;後詰戦車Ｆ　　　;atodu 15  ;;
34800;16;後詰戦車Ｇ　　　;atodu 16  ;;
34816;16;初期戦車１　　　;syoki 1   ;;
34832;16;初期戦車２　　　;syoki 2   ;;
34848;16;初期戦車３　　　;syoki 3   ;;
34864;16;初期戦車４　　　;syoki 4   ;;
34880;16;初期戦車５　　　;syoki 5   ;;
34896;16;初期戦車６　　　;syoki 6   ;;
34912;16;初期戦車７　　　;syoki 7   ;;
34928;16;初期戦車８　　　;syoki 8   ;;
34944;16;初期戦車９　　　;syoki 9   ;;
34960;16;初期戦車Ａ　　　;syoki 10  ;;
34976;16;初期戦車Ｂ　　　;syoki 11  ;;
34992;16;初期戦車Ｃ　　　;syoki 12  ;;
35008;16;初期戦車Ｄ　　　;syoki 13  ;;
35024;16;初期戦車Ｅ　　　;syoki 14  ;;
35040;16;初期戦車Ｆ　　　;syoki 15  ;;
35056;16;初期戦車Ｇ　　　;syoki 16  ;;
35072;16;後詰戦車１　　　;atodu 1   ;;
35088;16;後詰戦車２　　　;atodu 2   ;;
35104;16;後詰戦車３　　　;atodu 3   ;;
35120;16;後詰戦車４　　　;atodu 4   ;;
35136;16;後詰戦車５　　　;atodu 5   ;;
35152;16;後詰戦車６　　　;atodu 6   ;;
35168;16;後詰戦車７　　　;atodu 7   ;;
35184;16;後詰戦車８　　　;atodu 8   ;;
35200;16;後詰戦車９　　　;atodu 9   ;;
35216;16;後詰戦車Ａ　　　;atodu 10  ;;
35232;16;後詰戦車Ｂ　　　;atodu 11  ;;
35248;16;後詰戦車Ｃ　　　;atodu 12  ;;
35264;16;後詰戦車Ｄ　　　;atodu 13  ;;
35280;16;後詰戦車Ｅ　　　;atodu 14  ;;
35296;16;後詰戦車Ｆ　　　;atodu 15  ;;
35312;16;後詰戦車Ｇ　　　;atodu 16  ;;
